,,,,,,,,
Side ChannelsTop FixAcmeda External 12v Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsTop FixSomfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsTop FixSomfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsTop FixSomfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsTop FixHD Somfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountChain Winder,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountHD Chain Winder,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountChain Winder 60mm,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountChain Winder Fixed Guide,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountLinked,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountLinked - HD,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountLinked 60mm,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountStandard Spring,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSmall Spring,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountUniline Spring (Old Style),10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountBecker Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountBecker CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountBecker External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountBecker External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window Mount1.1nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window Mount2nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountAcmeda 12v 6nm Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window Mount0.7nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window Mount1.1nm 12v Acmeda DCRF Motor with External Battery,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window Mount1.1nm 12v Acmeda DCRF Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window Mount2nm 12v Acmeda DCRF Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSomfy Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSomfy 12v Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSomfy CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountHD Somfy Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountHD Somfy 12v Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountHD Somfy CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountAcmeda E6 Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountAcmeda M6 Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountUniline Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountUniline Cbus Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountNice Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountNice CBus Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSunboss Chain Winder 38mm Tube,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSunboss Chain Winder 43mm Tube,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountTBS Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountTBS Cbus Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountAcmeda External Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountAcmeda External 12v Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSomfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountSomfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountHD Somfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsInside Window MountHD Somfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountChain Winder,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountHD Chain Winder,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountChain Winder 60mm,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountChain Winder Fixed Guide,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountLinked,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountLinked - HD,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountLinked 60mm,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountStandard Spring,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSmall Spring,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountUniline Spring (Old Style),10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountBecker Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountBecker CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountBecker External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountBecker External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window Mount1.1nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window Mount2nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountAcmeda 12v 6nm Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window Mount0.7nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window Mount1.1nm 12v Acmeda DCRF Motor with External Battery,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window Mount1.1nm 12v Acmeda DCRF Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window Mount2nm 12v Acmeda DCRF Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSomfy Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSomfy 12v Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSomfy CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountHD Somfy Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountHD Somfy 12v Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountHD Somfy CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountAcmeda E6 Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountAcmeda M6 Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountUniline Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountUniline Cbus Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountNice Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountNice CBus Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSunboss Chain Winder 38mm Tube,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSunboss Chain Winder 43mm Tube,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountTBS Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountTBS Cbus Motor,10,N/A,N/A,60,N/A,No,,N/A
Side ChannelsOutside Window MountAcmeda External Motor,0,N/A,N/A,60,N/A,No,,N/A
Side ChannelsOutside Window MountAcmeda External 12v Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSomfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountSomfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountHD Somfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsOutside Window MountHD Somfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealChain Winder,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealHD Chain Winder,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealChain Winder 60mm,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealChain Winder Fixed Guide,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealLinked,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealLinked - HD,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealLinked 60mm,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealStandard Spring,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSmall Spring,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealUniline Spring (Old Style),10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealBecker Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealBecker CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealBecker External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealBecker External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsReveal1.1nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsReveal2nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealAcmeda 12v 6nm Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsReveal0.7nm 12v Acmeda Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsReveal1.1nm 12v Acmeda DCRF Motor with External Battery,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsReveal1.1nm 12v Acmeda DCRF Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsReveal2nm 12v Acmeda DCRF Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSomfy Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSomfy 12v Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSomfy CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealHD Somfy Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealHD Somfy 12v Remote Sonesse Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealHD Somfy CBUS Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealAcmeda E6 Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealAcmeda M6 Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealUniline Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealUniline Cbus Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealNice Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealNice CBus Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSunboss Chain Winder 38mm Tube,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSunboss Chain Winder 43mm Tube,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealTBS Remote Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealTBS Cbus Motor,10,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealAcmeda External Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealAcmeda External 12v Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSomfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealSomfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealHD Somfy External CBUS Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Side ChannelsRevealHD Somfy External Remote Motor,0,N/A,N/A,60,N/A,No,N/A,N/A
Square CassetteFaceChain Winder,10,14,29,N/A,Yes,No,No,Yes
Square CassetteFaceHD Chain Winder,10,14,29,N/A,Yes,No,No,Yes
Square CassetteFaceChain Winder 60mm,10,14,29,N/A,No,No,No,Yes
Square CassetteFaceChain Winder Fixed Guide,10,14,29,N/A,No,No,No,Yes
Square CassetteFaceLinked,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceLinked - HD,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceStandard Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSmall Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceUniline Spring (Old Style),10,14,14,N/A,No,No,No,Yes
Square CassetteFaceBecker Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceBecker CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceBecker External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceBecker External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFace1.1nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFace2nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceAcmeda 12v 6nm Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFace0.7nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFace1.1nm 12v Acmeda DCRF Motor with External Battery,10,14,14,N/A,No,No,No,Yes
Square CassetteFace1.1nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFace2nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSomfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSomfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSomfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceHD Somfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceHD Somfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceHD Somfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceAcmeda E6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceAcmeda M6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceUniline Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceUniline Cbus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceNice Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceNice CBus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSunboss Chain Winder 38mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSunboss Chain Winder 43mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceTBS Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceTBS Cbus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceAcmeda External Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceAcmeda External 12v Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSomfy External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceSomfy External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceHD Somfy External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteFaceHD Somfy External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixChain Winder,10,14,29,N/A,Yes,No,No,Yes
Square CassetteTop FixHD Chain Winder,10,14,29,N/A,Yes,No,No,Yes
Square CassetteTop FixChain Winder 60mm,10,14,29,N/A,No,No,No,Yes
Square CassetteTop FixChain Winder Fixed Guide,10,14,29,N/A,No,No,No,Yes
Square CassetteTop FixLinked,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixLinked - HD,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixStandard Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSmall Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixUniline Spring (Old Style),10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixBecker Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixBecker CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixBecker External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixBecker External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop Fix1.1nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop Fix2nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixAcmeda 12v 6nm Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop Fix0.7nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop Fix1.1nm 12v Acmeda DCRF Motor with External Battery,10,14,14,N/A,No,No,No,Yes
Square CassetteTop Fix1.1nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop Fix2nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSomfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSomfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSomfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixHD Somfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixHD Somfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixHD Somfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixAcmeda E6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixAcmeda M6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixUniline Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixUniline Cbus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixNice Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixNice CBus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSunboss Chain Winder 38mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSunboss Chain Winder 43mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixTBS Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixTBS Cbus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixAcmeda External Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixAcmeda External 12v Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSomfy External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSomfy External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixSomfy External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteTop FixHD Somfy External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountChain Winder,10,14,29,N/A,No,No,No,Yes
Square CassetteInside Window MountHD Chain Winder,10,14,29,N/A,No,No,No,Yes
Square CassetteInside Window MountChain Winder 60mm,10,14,29,N/A,No,No,No,Yes
Square CassetteInside Window MountChain Winder Fixed Guide,10,14,29,N/A,No,No,No,Yes
Square CassetteInside Window MountLinked,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountLinked - HD,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountStandard Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSmall Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountUniline Spring (Old Style),10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountBecker Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountBecker CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountBecker External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountBecker External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window Mount1.1nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window Mount2nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountAcmeda 12v 6nm Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window Mount0.7nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window Mount1.1nm 12v Acmeda DCRF Motor with External Battery,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window Mount1.1nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window Mount2nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSomfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSomfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSomfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountHD Somfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountHD Somfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountHD Somfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountAcmeda E6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountAcmeda M6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountUniline Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountUniline Cbus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountNice Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountNice CBus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSunboss Chain Winder 38mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSunboss Chain Winder 43mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountTBS Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountTBS Cbus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountAcmeda External Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountAcmeda External 12v Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSomfy External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountSomfy External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountHD Somfy External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteInside Window MountHD Somfy External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountChain Winder,10,14,29,N/A,No,No,No,Yes
Square CassetteOutside Window MountHD Chain Winder,10,14,29,N/A,No,No,No,Yes
Square CassetteOutside Window MountChain Winder 60mm,10,14,29,N/A,No,No,No,Yes
Square CassetteOutside Window MountChain Winder Fixed Guide,10,14,29,N/A,No,No,No,Yes
Square CassetteOutside Window MountLinked,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountLinked - HD,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountStandard Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountSmall Spring,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountUniline Spring (Old Style),10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountBecker Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountBecker CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountBecker External Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountBecker External CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window Mount1.1nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window Mount2nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountAcmeda 12v 6nm Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window Mount0.7nm 12v Acmeda Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window Mount1.1nm 12v Acmeda DCRF Motor with External Battery,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window Mount1.1nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window Mount2nm 12v Acmeda DCRF Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountSomfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountSomfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountSomfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountHD Somfy Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountHD Somfy 12v Remote Sonesse Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountHD Somfy CBUS Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountAcmeda E6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountAcmeda M6 Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountUniline Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountUniline Cbus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountNice Remote Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountNice CBus Motor,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountSunboss Chain Winder 38mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountSunboss Chain Winder 43mm Tube,10,14,14,N/A,No,No,No,Yes
Square CassetteOutside Window MountTBS Remote Motor,10,14,14,N/A,No,No,No,Yes
